gene_id	condition	expression_value	num_samples	source
AT3G01316	normal	0.4150	3	E-GEOD-72806
AT3G01316	salt	0.4150	6	E-GEOD-72806
AT3G01316	heat	1.5850	3	E-GEOD-72806
AT3G01319	normal	0.0000	3	E-GEOD-72806
AT3G01319	salt	0.0000	6	E-GEOD-72806
AT3G01319	heat	0.0000	3	E-GEOD-72806
AT3G01320	normal	9.3391	3	E-GEOD-72806
AT3G01320	salt	9.9612	6	E-GEOD-72806
AT3G01320	heat	9.9566	3	E-GEOD-72806
AT3G01322	normal	0.0000	3	E-GEOD-72806
AT3G01322	salt	0.2224	6	E-GEOD-72806
AT3G01322	heat	0.0000	3	E-GEOD-72806
AT3G01323	normal	0.0000	3	E-GEOD-72806
AT3G01323	salt	0.0000	6	E-GEOD-72806
AT3G01323	heat	0.0000	3	E-GEOD-72806
AT3G01324	normal	0.0000	3	E-GEOD-72806
AT3G01324	salt	0.0000	6	E-GEOD-72806
AT3G01324	heat	0.0000	3	E-GEOD-72806
AT3G01325	normal	0.0000	3	E-GEOD-72806
AT3G01325	salt	0.0000	6	E-GEOD-72806
AT3G01325	heat	0.0000	3	E-GEOD-72806
AT3G01326	normal	0.0000	3	E-GEOD-72806
AT3G01326	salt	0.0000	6	E-GEOD-72806
AT3G01326	heat	0.0000	3	E-GEOD-72806
AT3G01327	normal	0.0000	3	E-GEOD-72806
AT3G01327	salt	0.0000	6	E-GEOD-72806
AT3G01327	heat	0.0000	3	E-GEOD-72806
AT3G01328	normal	0.0000	3	E-GEOD-72806
AT3G01328	salt	0.0000	6	E-GEOD-72806
AT3G01328	heat	0.0000	3	E-GEOD-72806
AT3G01329	normal	0.4150	3	E-GEOD-72806
AT3G01329	salt	0.5850	6	E-GEOD-72806
AT3G01329	heat	1.5850	3	E-GEOD-72806
AT3G01330	normal	5.6049	3	E-GEOD-72806
AT3G01330	salt	5.6342	6	E-GEOD-72806
AT3G01330	heat	5.5131	3	E-GEOD-72806
AT3G01331	normal	0.0000	3	E-GEOD-72806
AT3G01331	salt	0.0000	6	E-GEOD-72806
AT3G01331	heat	0.0000	3	E-GEOD-72806
AT3G01340	normal	9.2288	3	E-GEOD-72806
AT3G01340	salt	8.9474	6	E-GEOD-72806
AT3G01340	heat	8.6594	3	E-GEOD-72806
AT3G01345	normal	1.4150	3	E-GEOD-72806
AT3G01345	salt	4.0150	6	E-GEOD-72806
AT3G01345	heat	1.4150	3	E-GEOD-72806
AT3G01350	normal	4.9696	3	E-GEOD-72806
AT3G01350	salt	5.3576	6	E-GEOD-72806
AT3G01350	heat	5.5949	3	E-GEOD-72806
AT3G01360	normal	6.5949	3	E-GEOD-72806
AT3G01360	salt	6.9248	6	E-GEOD-72806
AT3G01360	heat	7.2730	3	E-GEOD-72806
AT3G01365	normal	0.0000	3	E-GEOD-72806
AT3G01365	salt	0.0000	6	E-GEOD-72806
AT3G01365	heat	0.0000	3	E-GEOD-72806
AT3G01370	normal	10.6603	3	E-GEOD-72806
AT3G01370	salt	11.1478	6	E-GEOD-72806
AT3G01370	heat	11.3083	3	E-GEOD-72806
AT3G01375	normal	1.2224	3	E-GEOD-72806
AT3G01375	salt	1.6630	6	E-GEOD-72806
AT3G01375	heat	2.6630	3	E-GEOD-72806
AT3G01380	normal	8.2432	3	E-GEOD-72806
AT3G01380	salt	8.6570	6	E-GEOD-72806
AT3G01380	heat	8.7604	3	E-GEOD-72806
AT3G01385	normal	0.7370	3	E-GEOD-72806
AT3G01385	salt	0.0000	6	E-GEOD-72806
AT3G01385	heat	0.0000	3	E-GEOD-72806
AT3G01390	normal	10.7251	3	E-GEOD-72806
AT3G01390	salt	10.5733	6	E-GEOD-72806
AT3G01390	heat	10.4574	3	E-GEOD-72806
AT3G01395	normal	0.0000	3	E-GEOD-72806
AT3G01395	salt	0.0000	6	E-GEOD-72806
AT3G01395	heat	0.0000	3	E-GEOD-72806
AT3G01400	normal	7.2256	3	E-GEOD-72806
AT3G01400	salt	7.5520	6	E-GEOD-72806
AT3G01400	heat	7.9754	3	E-GEOD-72806
AT3G01410	normal	6.5546	3	E-GEOD-72806
AT3G01410	salt	6.2416	6	E-GEOD-72806
AT3G01410	heat	6.1699	3	E-GEOD-72806
AT3G01415	normal	0.0000	3	E-GEOD-72806
AT3G01415	salt	0.0000	6	E-GEOD-72806
AT3G01415	heat	0.0000	3	E-GEOD-72806
AT3G01420	normal	6.5850	3	E-GEOD-72806
AT3G01420	salt	5.1964	6	E-GEOD-72806
AT3G01420	heat	8.5825	3	E-GEOD-72806
AT3G01425	normal	2.2224	3	E-GEOD-72806
AT3G01425	salt	3.2479	6	E-GEOD-72806
AT3G01425	heat	3.0000	3	E-GEOD-72806
AT3G01430	normal	5.0589	3	E-GEOD-72806
AT3G01430	salt	5.2288	6	E-GEOD-72806
AT3G01430	heat	5.1293	3	E-GEOD-72806
AT3G01435	normal	5.7726	3	E-GEOD-72806
AT3G01435	salt	6.8621	6	E-GEOD-72806
AT3G01435	heat	7.2479	3	E-GEOD-72806
AT3G01440	normal	8.9169	3	E-GEOD-72806
AT3G01440	salt	9.4284	6	E-GEOD-72806
AT3G01440	heat	9.5552	3	E-GEOD-72806
AT3G01445	normal	0.0000	3	E-GEOD-72806
AT3G01445	salt	0.0000	6	E-GEOD-72806
AT3G01445	heat	0.0000	3	E-GEOD-72806
AT3G01450	normal	6.6390	3	E-GEOD-72806
AT3G01450	salt	6.4485	6	E-GEOD-72806
AT3G01450	heat	6.3099	3	E-GEOD-72806
AT3G01460	normal	9.1404	3	E-GEOD-72806
AT3G01460	salt	9.4101	6	E-GEOD-72806
AT3G01460	heat	9.4805	3	E-GEOD-72806
AT3G01470	normal	8.8724	3	E-GEOD-72806
AT3G01470	salt	9.4044	6	E-GEOD-72806
AT3G01470	heat	9.4263	3	E-GEOD-72806
AT3G01475	normal	1.0000	3	E-GEOD-72806
AT3G01475	salt	1.0000	6	E-GEOD-72806
AT3G01475	heat	1.0000	3	E-GEOD-72806
AT3G01480	normal	12.3139	3	E-GEOD-72806
AT3G01480	salt	11.8708	6	E-GEOD-72806
AT3G01480	heat	11.4263	3	E-GEOD-72806
AT3G01485	normal	0.0000	3	E-GEOD-72806
AT3G01485	salt	0.0000	6	E-GEOD-72806
AT3G01485	heat	0.0000	3	E-GEOD-72806
AT3G01490	normal	8.2448	3	E-GEOD-72806
AT3G01490	salt	8.7950	6	E-GEOD-72806
AT3G01490	heat	8.7211	3	E-GEOD-72806
AT3G01495	normal	0.0000	3	E-GEOD-72806
AT3G01495	salt	0.2224	6	E-GEOD-72806
AT3G01495	heat	0.0000	3	E-GEOD-72806
AT3G01500	normal	14.2628	3	E-GEOD-72806
AT3G01500	salt	14.7167	6	E-GEOD-72806
AT3G01500	heat	14.8664	3	E-GEOD-72806
AT3G01505	normal	0.0000	3	E-GEOD-72806
AT3G01505	salt	0.0000	6	E-GEOD-72806
AT3G01505	heat	0.0000	3	E-GEOD-72806
AT3G01510	normal	8.7682	3	E-GEOD-72806
AT3G01510	salt	8.3844	6	E-GEOD-72806
AT3G01510	heat	7.9503	3	E-GEOD-72806
AT3G01513	normal	2.1155	3	E-GEOD-72806
AT3G01513	salt	1.4150	6	E-GEOD-72806
AT3G01513	heat	1.2224	3	E-GEOD-72806
AT3G01515	normal	0.0000	3	E-GEOD-72806
AT3G01515	salt	0.0000	6	E-GEOD-72806
AT3G01515	heat	0.0000	3	E-GEOD-72806
AT3G01516	normal	1.2224	3	E-GEOD-72806
AT3G01516	salt	2.2224	6	E-GEOD-72806
AT3G01516	heat	1.7370	3	E-GEOD-72806
AT3G01520	normal	9.3136	3	E-GEOD-72806
AT3G01520	salt	9.7638	6	E-GEOD-72806
AT3G01520	heat	9.9658	3	E-GEOD-72806
AT3G01525	normal	0.0000	3	E-GEOD-72806
AT3G01525	salt	0.0000	6	E-GEOD-72806
AT3G01525	heat	0.0000	3	E-GEOD-72806
AT3G01530	normal	0.4150	3	E-GEOD-72806
AT3G01530	salt	0.2224	6	E-GEOD-72806
AT3G01530	heat	0.0000	3	E-GEOD-72806
AT3G01535	normal	0.0000	3	E-GEOD-72806
AT3G01535	salt	0.0000	6	E-GEOD-72806
AT3G01535	heat	0.0000	3	E-GEOD-72806
AT3G01540	normal	11.2354	3	E-GEOD-72806
AT3G01540	salt	11.7658	6	E-GEOD-72806
AT3G01540	heat	11.8414	3	E-GEOD-72806
AT3G01545	normal	0.0000	3	E-GEOD-72806
AT3G01545	salt	0.0000	6	E-GEOD-72806
AT3G01545	heat	0.0000	3	E-GEOD-72806
AT3G01550	normal	8.2746	3	E-GEOD-72806
AT3G01550	salt	7.6281	6	E-GEOD-72806
AT3G01550	heat	6.7051	3	E-GEOD-72806
AT3G01555	normal	0.0000	3	E-GEOD-72806
AT3G01555	salt	0.0000	6	E-GEOD-72806
AT3G01555	heat	0.0000	3	E-GEOD-72806
AT3G01560	normal	8.1882	3	E-GEOD-72806
AT3G01560	salt	8.2613	6	E-GEOD-72806
AT3G01560	heat	8.2977	3	E-GEOD-72806
AT3G01565	normal	0.0000	3	E-GEOD-72806
AT3G01565	salt	0.0000	6	E-GEOD-72806
AT3G01565	heat	0.0000	3	E-GEOD-72806
AT3G01570	normal	3.6245	3	E-GEOD-72806
AT3G01570	salt	3.6439	6	E-GEOD-72806
AT3G01570	heat	4.2977	3	E-GEOD-72806
AT3G01572	normal	1.7370	3	E-GEOD-72806
AT3G01572	salt	2.1155	6	E-GEOD-72806
AT3G01572	heat	2.0000	3	E-GEOD-72806
AT3G01575	normal	0.0000	3	E-GEOD-72806
AT3G01575	salt	0.0000	6	E-GEOD-72806
AT3G01575	heat	0.4150	3	E-GEOD-72806
AT3G01580	normal	4.9228	3	E-GEOD-72806
AT3G01580	salt	5.5025	6	E-GEOD-72806
AT3G01580	heat	6.2916	3	E-GEOD-72806
AT3G01585	normal	0.0000	3	E-GEOD-72806
AT3G01585	salt	1.2224	6	E-GEOD-72806
AT3G01585	heat	0.0000	3	E-GEOD-72806
AT3G01590	normal	8.2176	3	E-GEOD-72806
AT3G01590	salt	8.7268	6	E-GEOD-72806
AT3G01590	heat	9.0652	3	E-GEOD-72806
AT3G01595	normal	0.0000	3	E-GEOD-72806
AT3G01595	salt	0.0000	6	E-GEOD-72806
AT3G01595	heat	0.0000	3	E-GEOD-72806
AT3G01600	normal	2.9386	3	E-GEOD-72806
AT3G01600	salt	6.5157	6	E-GEOD-72806
AT3G01600	heat	7.7770	3	E-GEOD-72806
AT3G01605	normal	0.4150	3	E-GEOD-72806
AT3G01605	salt	0.4150	6	E-GEOD-72806
AT3G01605	heat	0.4150	3	E-GEOD-72806
AT3G01610	normal	8.1616	3	E-GEOD-72806
AT3G01610	salt	8.3144	6	E-GEOD-72806
AT3G01610	heat	8.3909	3	E-GEOD-72806
AT3G01615	normal	0.0000	3	E-GEOD-72806
AT3G01615	salt	0.7370	6	E-GEOD-72806
AT3G01615	heat	1.0000	3	E-GEOD-72806
AT3G01620	normal	0.7370	3	E-GEOD-72806
AT3G01620	salt	0.4150	6	E-GEOD-72806
AT3G01620	heat	0.7370	3	E-GEOD-72806
AT3G01625	normal	0.0000	3	E-GEOD-72806
AT3G01625	salt	0.0000	6	E-GEOD-72806
AT3G01625	heat	0.0000	3	E-GEOD-72806
AT3G01630	normal	1.2224	3	E-GEOD-72806
AT3G01630	salt	1.6630	6	E-GEOD-72806
AT3G01630	heat	2.4150	3	E-GEOD-72806
AT3G01635	normal	0.4150	3	E-GEOD-72806
AT3G01635	salt	1.5025	6	E-GEOD-72806
AT3G01635	heat	1.4150	3	E-GEOD-72806
AT3G01640	normal	8.1120	3	E-GEOD-72806
AT3G01640	salt	8.0019	6	E-GEOD-72806
AT3G01640	heat	8.0732	3	E-GEOD-72806
AT3G01645	normal	0.0000	3	E-GEOD-72806
AT3G01645	salt	0.0000	6	E-GEOD-72806
AT3G01645	heat	0.0000	3	E-GEOD-72806
AT3G01650	normal	7.4649	3	E-GEOD-72806
AT3G01650	salt	7.7781	6	E-GEOD-72806
AT3G01650	heat	7.9735	3	E-GEOD-72806
AT3G01655	normal	0.0000	3	E-GEOD-72806
AT3G01655	salt	0.0000	6	E-GEOD-72806
AT3G01655	heat	0.0000	3	E-GEOD-72806
AT3G01660	normal	7.5236	3	E-GEOD-72806
AT3G01660	salt	7.9925	6	E-GEOD-72806
AT3G01660	heat	8.3443	3	E-GEOD-72806
AT3G01665	normal	0.0000	3	E-GEOD-72806
AT3G01665	salt	0.0000	6	E-GEOD-72806
AT3G01665	heat	0.0000	3	E-GEOD-72806
AT3G01670	normal	9.0122	3	E-GEOD-72806
AT3G01670	salt	8.7171	6	E-GEOD-72806
AT3G01670	heat	8.2095	3	E-GEOD-72806
AT3G01675	normal	0.0000	3	E-GEOD-72806
AT3G01675	salt	0.0000	6	E-GEOD-72806
AT3G01675	heat	0.0000	3	E-GEOD-72806
AT3G01680	normal	8.9811	3	E-GEOD-72806
AT3G01680	salt	8.7454	6	E-GEOD-72806
AT3G01680	heat	8.3264	3	E-GEOD-72806
AT3G01690	normal	10.4845	3	E-GEOD-72806
AT3G01690	salt	10.1766	6	E-GEOD-72806
AT3G01690	heat	9.9174	3	E-GEOD-72806
AT3G01695	normal	0.0000	3	E-GEOD-72806
AT3G01695	salt	0.0000	6	E-GEOD-72806
AT3G01695	heat	0.0000	3	E-GEOD-72806
AT3G01700	normal	0.4150	3	E-GEOD-72806
AT3G01700	salt	0.2224	6	E-GEOD-72806
AT3G01700	heat	1.4150	3	E-GEOD-72806
AT3G01705	normal	0.0000	3	E-GEOD-72806
AT3G01705	salt	0.0000	6	E-GEOD-72806
AT3G01705	heat	0.0000	3	E-GEOD-72806
AT3G01710	normal	6.4811	3	E-GEOD-72806
AT3G01710	salt	6.8497	6	E-GEOD-72806
AT3G01710	heat	6.9268	3	E-GEOD-72806
AT3G01715	normal	0.0000	3	E-GEOD-72806
AT3G01715	salt	0.0000	6	E-GEOD-72806
AT3G01715	heat	0.0000	3	E-GEOD-72806
AT3G01720	normal	9.0571	3	E-GEOD-72806
AT3G01720	salt	8.6030	6	E-GEOD-72806
AT3G01720	heat	8.2946	3	E-GEOD-72806
AT3G01730	normal	0.0000	3	E-GEOD-72806
AT3G01730	salt	0.4150	6	E-GEOD-72806
AT3G01730	heat	0.0000	3	E-GEOD-72806
AT3G01735	normal	0.0000	3	E-GEOD-72806
AT3G01735	salt	0.0000	6	E-GEOD-72806
AT3G01735	heat	0.0000	3	E-GEOD-72806
AT3G01740	normal	8.4457	3	E-GEOD-72806
AT3G01740	salt	9.0251	6	E-GEOD-72806
AT3G01740	heat	9.4066	3	E-GEOD-72806
AT3G01745	normal	1.2224	3	E-GEOD-72806
AT3G01745	salt	1.3219	6	E-GEOD-72806
AT3G01745	heat	0.0000	3	E-GEOD-72806
AT3G01750	normal	6.8538	3	E-GEOD-72806
AT3G01750	salt	6.6024	6	E-GEOD-72806
AT3G01750	heat	6.2288	3	E-GEOD-72806
AT3G01755	normal	0.0000	3	E-GEOD-72806
AT3G01755	salt	0.0000	6	E-GEOD-72806
AT3G01755	heat	0.0000	3	E-GEOD-72806
AT3G01760	normal	1.0000	3	E-GEOD-72806
AT3G01760	salt	0.2224	6	E-GEOD-72806
AT3G01760	heat	0.0000	3	E-GEOD-72806
AT3G01765	normal	0.0000	3	E-GEOD-72806
AT3G01765	salt	0.0000	6	E-GEOD-72806
AT3G01765	heat	0.0000	3	E-GEOD-72806
AT3G01770	normal	8.9619	3	E-GEOD-72806
AT3G01770	salt	10.3424	6	E-GEOD-72806
AT3G01770	heat	10.4767	3	E-GEOD-72806
AT3G01775	normal	0.0000	3	E-GEOD-72806
AT3G01775	salt	0.0000	6	E-GEOD-72806
AT3G01775	heat	0.0000	3	E-GEOD-72806
AT3G01780	normal	9.5603	3	E-GEOD-72806
AT3G01780	salt	9.2364	6	E-GEOD-72806
AT3G01780	heat	8.9561	3	E-GEOD-72806
AT3G01785	normal	0.0000	3	E-GEOD-72806
AT3G01785	salt	0.0000	6	E-GEOD-72806
AT3G01785	heat	0.0000	3	E-GEOD-72806
AT3G01790	normal	8.0480	3	E-GEOD-72806
AT3G01790	salt	8.1632	6	E-GEOD-72806
AT3G01790	heat	8.1068	3	E-GEOD-72806
AT3G01795	normal	5.1430	3	E-GEOD-72806
AT3G01795	salt	5.5288	6	E-GEOD-72806
AT3G01795	heat	5.1699	3	E-GEOD-72806
AT3G01800	normal	6.9386	3	E-GEOD-72806
AT3G01800	salt	7.3980	6	E-GEOD-72806
AT3G01800	heat	7.7770	3	E-GEOD-72806
AT3G01805	normal	0.0000	3	E-GEOD-72806
AT3G01805	salt	0.0000	6	E-GEOD-72806
AT3G01805	heat	0.0000	3	E-GEOD-72806
AT3G01810	normal	9.4662	3	E-GEOD-72806
AT3G01810	salt	9.2312	6	E-GEOD-72806
AT3G01810	heat	8.6795	3	E-GEOD-72806
AT3G01815	normal	0.0000	3	E-GEOD-72806
AT3G01815	salt	0.0000	6	E-GEOD-72806
AT3G01815	heat	0.0000	3	E-GEOD-72806
AT3G01820	normal	8.0607	3	E-GEOD-72806
AT3G01820	salt	8.9552	6	E-GEOD-72806
AT3G01820	heat	9.4805	3	E-GEOD-72806
AT3G01830	normal	5.4150	3	E-GEOD-72806
AT3G01830	salt	3.5236	6	E-GEOD-72806
AT3G01830	heat	4.2479	3	E-GEOD-72806
AT3G01835	normal	0.0000	3	E-GEOD-72806
AT3G01835	salt	0.5850	6	E-GEOD-72806
AT3G01835	heat	0.0000	3	E-GEOD-72806
AT3G01840	normal	3.2224	3	E-GEOD-72806
AT3G01840	salt	3.6245	6	E-GEOD-72806
AT3G01840	heat	3.7004	3	E-GEOD-72806
AT3G01845	normal	0.4150	3	E-GEOD-72806
AT3G01845	salt	0.5850	6	E-GEOD-72806
AT3G01845	heat	0.0000	3	E-GEOD-72806
AT3G01850	normal	8.1481	3	E-GEOD-72806
AT3G01850	salt	8.6865	6	E-GEOD-72806
AT3G01850	heat	9.0544	3	E-GEOD-72806
AT3G01855	normal	0.0000	3	E-GEOD-72806
AT3G01855	salt	0.0000	6	E-GEOD-72806
AT3G01855	heat	0.0000	3	E-GEOD-72806
AT3G01860	normal	8.3634	3	E-GEOD-72806
AT3G01860	salt	8.1336	6	E-GEOD-72806
AT3G01860	heat	8.2621	3	E-GEOD-72806
AT3G01865	normal	0.0000	3	E-GEOD-72806
AT3G01865	salt	0.0000	6	E-GEOD-72806
AT3G01865	heat	0.0000	3	E-GEOD-72806
AT3G01870	normal	1.0000	3	E-GEOD-72806
AT3G01870	salt	1.8074	6	E-GEOD-72806
AT3G01870	heat	2.0000	3	E-GEOD-72806
AT3G01880	normal	0.0000	3	E-GEOD-72806
AT3G01880	salt	0.2224	6	E-GEOD-72806
AT3G01880	heat	0.0000	3	E-GEOD-72806
AT3G01885	normal	0.0000	3	E-GEOD-72806
AT3G01885	salt	0.4150	6	E-GEOD-72806
AT3G01885	heat	0.0000	3	E-GEOD-72806
AT3G01890	normal	6.6049	3	E-GEOD-72806
AT3G01890	salt	6.9189	6	E-GEOD-72806
AT3G01890	heat	7.4757	3	E-GEOD-72806
AT3G01895	normal	0.0000	3	E-GEOD-72806
AT3G01895	salt	0.0000	6	E-GEOD-72806
AT3G01895	heat	0.0000	3	E-GEOD-72806
AT3G01900	normal	0.0000	3	E-GEOD-72806
AT3G01900	salt	0.2224	6	E-GEOD-72806
AT3G01900	heat	0.0000	3	E-GEOD-72806
AT3G01905	normal	0.0000	3	E-GEOD-72806
AT3G01905	salt	0.0000	6	E-GEOD-72806
AT3G01905	heat	0.0000	3	E-GEOD-72806
AT3G01910	normal	10.5008	3	E-GEOD-72806
AT3G01910	salt	10.6522	6	E-GEOD-72806
AT3G01910	heat	10.8146	3	E-GEOD-72806
AT3G01915	normal	0.0000	3	E-GEOD-72806
AT3G01915	salt	0.0000	6	E-GEOD-72806
AT3G01915	heat	0.0000	3	E-GEOD-72806
AT3G01920	normal	8.0535	3	E-GEOD-72806
AT3G01920	salt	7.7571	6	E-GEOD-72806
AT3G01920	heat	7.4094	3	E-GEOD-72806
AT3G01925	normal	0.4150	3	E-GEOD-72806
AT3G01925	salt	0.7370	6	E-GEOD-72806
AT3G01925	heat	0.4150	3	E-GEOD-72806
AT3G01930	normal	7.3576	3	E-GEOD-72806
AT3G01930	salt	8.0047	6	E-GEOD-72806
AT3G01930	heat	8.4291	3	E-GEOD-72806
AT3G01935	normal	0.0000	3	E-GEOD-72806
AT3G01935	salt	0.0000	6	E-GEOD-72806
AT3G01935	heat	0.0000	3	E-GEOD-72806
AT3G01940	normal	3.1699	3	E-GEOD-72806
AT3G01940	salt	3.1430	6	E-GEOD-72806
AT3G01940	heat	3.2730	3	E-GEOD-72806
AT3G01945	normal	0.4150	3	E-GEOD-72806
AT3G01945	salt	0.7370	6	E-GEOD-72806
AT3G01945	heat	1.2224	3	E-GEOD-72806
AT3G01950	normal	0.0000	3	E-GEOD-72806
AT3G01950	salt	0.0000	6	E-GEOD-72806
AT3G01950	heat	0.0000	3	E-GEOD-72806
AT3G01960	normal	5.3458	3	E-GEOD-72806
AT3G01960	salt	5.5648	6	E-GEOD-72806
AT3G01960	heat	5.2977	3	E-GEOD-72806
AT3G01961	normal	0.0000	3	E-GEOD-72806
AT3G01961	salt	0.0000	6	E-GEOD-72806
AT3G01961	heat	0.0000	3	E-GEOD-72806
AT3G01965	normal	0.0000	3	E-GEOD-72806
AT3G01965	salt	0.0000	6	E-GEOD-72806
AT3G01965	heat	0.0000	3	E-GEOD-72806
AT3G01970	normal	5.0589	3	E-GEOD-72806
AT3G01970	salt	4.3099	6	E-GEOD-72806
AT3G01970	heat	5.1699	3	E-GEOD-72806
AT3G01975	normal	0.0000	3	E-GEOD-72806
AT3G01975	salt	0.0000	6	E-GEOD-72806
AT3G01975	heat	0.0000	3	E-GEOD-72806
AT3G01980	normal	8.3189	3	E-GEOD-72806
AT3G01980	salt	8.3945	6	E-GEOD-72806
AT3G01980	heat	8.5430	3	E-GEOD-72806
AT3G01985	normal	0.0000	3	E-GEOD-72806
AT3G01985	salt	0.0000	6	E-GEOD-72806
AT3G01985	heat	0.0000	3	E-GEOD-72806
AT3G01990	normal	4.8745	3	E-GEOD-72806
AT3G01990	salt	4.6724	6	E-GEOD-72806
AT3G01990	heat	4.9849	3	E-GEOD-72806
AT3G01995	normal	0.0000	3	E-GEOD-72806
AT3G01995	salt	0.0000	6	E-GEOD-72806
AT3G01995	heat	0.0000	3	E-GEOD-72806
AT3G02000	normal	0.0000	3	E-GEOD-72806
AT3G02000	salt	0.0000	6	E-GEOD-72806
AT3G02000	heat	0.0000	3	E-GEOD-72806
AT3G02010	normal	0.0000	3	E-GEOD-72806
AT3G02010	salt	0.0000	6	E-GEOD-72806
AT3G02010	heat	0.0000	3	E-GEOD-72806
AT3G02015	normal	1.0000	3	E-GEOD-72806
AT3G02015	salt	0.8745	6	E-GEOD-72806
AT3G02015	heat	0.7370	3	E-GEOD-72806
AT3G02020	normal	10.9418	3	E-GEOD-72806
AT3G02020	salt	11.1872	6	E-GEOD-72806
AT3G02020	heat	11.4317	3	E-GEOD-72806
AT3G02025	normal	0.0000	3	E-GEOD-72806
AT3G02025	salt	0.0000	6	E-GEOD-72806
AT3G02025	heat	0.0000	3	E-GEOD-72806
AT3G02030	normal	5.8159	3	E-GEOD-72806
AT3G02030	salt	6.1224	6	E-GEOD-72806
AT3G02030	heat	6.5078	3	E-GEOD-72806
AT3G02035	normal	0.7370	3	E-GEOD-72806
AT3G02035	salt	1.1155	6	E-GEOD-72806
AT3G02035	heat	0.7370	3	E-GEOD-72806
AT3G02040	normal	6.2542	3	E-GEOD-72806
AT3G02040	salt	6.8413	6	E-GEOD-72806
AT3G02040	heat	7.1327	3	E-GEOD-72806
AT3G02045	normal	0.0000	3	E-GEOD-72806
AT3G02045	salt	0.0000	6	E-GEOD-72806
AT3G02045	heat	0.0000	3	E-GEOD-72806
AT3G02050	normal	9.3346	3	E-GEOD-72806
AT3G02050	salt	9.4852	6	E-GEOD-72806
AT3G02050	heat	9.8057	3	E-GEOD-72806
AT3G02055	normal	0.0000	3	E-GEOD-72806
AT3G02055	salt	0.0000	6	E-GEOD-72806
AT3G02055	heat	0.0000	3	E-GEOD-72806
AT3G02060	normal	9.4979	3	E-GEOD-72806
AT3G02060	salt	9.9447	6	E-GEOD-72806
AT3G02060	heat	10.1774	3	E-GEOD-72806
AT3G02065	normal	7.5571	3	E-GEOD-72806
AT3G02065	salt	8.1181	6	E-GEOD-72806
AT3G02065	heat	8.6958	3	E-GEOD-72806
AT3G02070	normal	7.3038	3	E-GEOD-72806
AT3G02070	salt	7.2029	6	E-GEOD-72806
AT3G02070	heat	7.0000	3	E-GEOD-72806
AT3G02075	normal	0.4150	3	E-GEOD-72806
AT3G02075	salt	0.2224	6	E-GEOD-72806
AT3G02075	heat	0.4150	3	E-GEOD-72806
AT3G02080	normal	10.9811	3	E-GEOD-72806
AT3G02080	salt	10.8687	6	E-GEOD-72806
AT3G02080	heat	10.9875	3	E-GEOD-72806
AT3G02085	normal	0.0000	3	E-GEOD-72806
AT3G02085	salt	0.0000	6	E-GEOD-72806
AT3G02085	heat	0.0000	3	E-GEOD-72806
AT3G02090	normal	11.7793	3	E-GEOD-72806
AT3G02090	salt	11.4067	6	E-GEOD-72806
AT3G02090	heat	11.3399	3	E-GEOD-72806
AT3G02095	normal	0.0000	3	E-GEOD-72806
AT3G02095	salt	0.0000	6	E-GEOD-72806
AT3G02095	heat	0.0000	3	E-GEOD-72806
AT3G02100	normal	0.0000	3	E-GEOD-72806
AT3G02100	salt	0.0000	6	E-GEOD-72806
AT3G02100	heat	0.0000	3	E-GEOD-72806
AT3G02105	normal	0.0000	3	E-GEOD-72806
AT3G02105	salt	0.0000	6	E-GEOD-72806
AT3G02105	heat	0.0000	3	E-GEOD-72806
AT3G02110	normal	8.3823	3	E-GEOD-72806
AT3G02110	salt	9.0228	6	E-GEOD-72806
AT3G02110	heat	9.3952	3	E-GEOD-72806
AT3G02115	normal	0.0000	3	E-GEOD-72806
AT3G02115	salt	0.0000	6	E-GEOD-72806
AT3G02115	heat	0.0000	3	E-GEOD-72806
AT3G02120	normal	7.0000	3	E-GEOD-72806
AT3G02120	salt	6.0768	6	E-GEOD-72806
AT3G02120	heat	2.3219	3	E-GEOD-72806
AT3G02125	normal	1.0000	3	E-GEOD-72806
AT3G02125	salt	1.1155	6	E-GEOD-72806
AT3G02125	heat	0.0000	3	E-GEOD-72806
AT3G02130	normal	9.0625	3	E-GEOD-72806
AT3G02130	salt	9.3294	6	E-GEOD-72806
AT3G02130	heat	9.6970	3	E-GEOD-72806
AT3G02135	normal	0.0000	3	E-GEOD-72806
AT3G02135	salt	0.0000	6	E-GEOD-72806
AT3G02135	heat	0.0000	3	E-GEOD-72806
AT3G02140	normal	4.4150	3	E-GEOD-72806
AT3G02140	salt	4.8497	6	E-GEOD-72806
AT3G02140	heat	6.1085	3	E-GEOD-72806
AT3G02145	normal	0.0000	3	E-GEOD-72806
AT3G02145	salt	0.0000	6	E-GEOD-72806
AT3G02145	heat	0.0000	3	E-GEOD-72806
AT3G02150	normal	7.2029	3	E-GEOD-72806
AT3G02150	salt	7.4263	6	E-GEOD-72806
AT3G02150	heat	8.1050	3	E-GEOD-72806
AT3G02155	normal	0.0000	3	E-GEOD-72806
AT3G02155	salt	0.0000	6	E-GEOD-72806
AT3G02155	heat	0.0000	3	E-GEOD-72806
AT3G02160	normal	5.0444	3	E-GEOD-72806
AT3G02160	salt	5.8989	6	E-GEOD-72806
AT3G02160	heat	6.3038	3	E-GEOD-72806
AT3G02165	normal	0.7370	3	E-GEOD-72806
